Filename,gender,grade,race_ethnicity,num_words3,SES,prompt,Overall,Cohesion,Syntax,Vocabulary,Phraseology,Grammar,Conventions,Inflected_Tokens,Derivational_Tokens,Tokens_w_Prefixes,Tokens_w_Affixes,Compounds,number_prefixes_per_cw,number_roots_per_cw,number_suffixes_per_cw,number_affixes_per_cw,num_morphemes_per_lemma,num_morphemes_per_cw,prefix_family_size_per_cw,root_family_size_per_cw,suffix_family_size_per_cw,affix_family_size_per_cw,perc_more_freq_words_morpho_family_prefix_per_cw,prefix_freq_per_cw,prefix_log_freq_per_cw,perc_more_freq_words_morpho_family_root,root_freq,root_log_freq,perc_more_freq_words_morpho_family_suffix_per_cw,suffix_freq_per_cw,suffix_log_freq_per_cw,perc_more_freq_words_morpho_family_affix_per_cw,affix_freq_per_cw,affix_log_freq_per_cw,prefix_in_hapax_per_cw,hapax_in_prefix_per_cw,suffix_in_hapax_per_cw,hapax_in_suffix_per_cw,affix_in_hapax_per_cw,hapax_in_affix_per_cw,prefix_len_per_cw,suffix_len_per_cw,affix_len_per_cw,mean_subset_inflectional_variety_10,inflectional_TTR_10,inflectional_MCI_10,mean_subset_derivational_variety_10,derivational_TTR_10,derivational_MCI_10
AAAUUP138190003651022811_OR,Male,8,Asian/Pacific Islander,414,Economically disadvantaged,Enjoyable educational activities,3,2.5,3,3,3.5,4,3,0.298245614,0.263157895,0.087719298,0.204678363,0.005847953,0.087719298,0.98245614,0.298245614,0.385964912,1.368421053,1.666666667,17.18128655,17.36842105,254.7836257,271.9649123,0.277736404,71256.5614,0.509281456,3.97857046,286647.9181,5.169722567,1.739902466,613364.2281,1.844673,2.01763887,684620.7895,2.353954456,1.50E-06,0.000152681,8.98E-06,0.001826751,1.05E-05,0.001979432,0.18128655,0.871345029,1.052631579,2.666666667,0.166666667,-0.796296296,3,0.834259259,-0.444444444
AAAUUP138190003652352801_OR,Female,8,Asian/Pacific Islander,332,Economically disadvantaged,Places to visit,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0.211382114,0.18699187,0.048780488,0.170731707,0,0.048780488,0.975609756,0.219512195,0.268292683,1.243902439,1.455284553,9.195121951,18.74796748,151.2682927,160.4634146,0.244338597,22224.58537,0.271226196,8.572833823,359780.4309,5.105694963,0.454017094,392052.9431,1.352940905,0.698355692,414277.5285,1.624167101,1.67E-06,7.91E-05,4.16E-06,0.001071367,5.83E-06,0.001150495,0.113821138,0.650406504,0.764227642,1.769230769,0.076923077,-0.786982249,2.153846154,0.732051282,-0.295857988
AAAUUP138190003657092106_OR,Female,11,Asian/Pacific Islander,740,Economically disadvantaged,Being busy,3.5,4,3,4,3,3.5,3.5,0.28525641,0.185897436,0.057692308,0.153846154,0.032051282,0.057692308,1,0.182692308,0.240384615,1.240384615,1.525641026,17.64102564,18.98397436,192.775641,210.4166667,0.563689587,57521.78526,0.334983938,5.116063109,483414.3333,5.312818768,1.773677738,421326.7372,1.13501065,2.337367325,478848.5224,1.469994588,2.87E-06,0.000125274,5.89E-06,0.001762746,8.76E-06,0.00188802,0.141025641,0.474358974,0.615384615,2.6875,0.16875,-0.853515625,2.21875,0.90625,-0.555664063
AAAUUP138190003657662106_OR,Female,11,Hispanic/Latino,472,Economically disadvantaged,Being busy,2.5,2.5,2.5,3,2,2,2,0.28030303,0.166666667,0.03030303,0.151515152,0.007575758,0.03030303,0.886363636,0.166666667,0.196969697,1.083333333,1.363636364,17.53030303,13.46212121,179.5151515,197.0454545,0.191217339,42218.24242,0.183688655,3.970057695,370069.1515,4.671953197,1.095663408,502372.0076,1.047708971,1.286880747,544590.25,1.231397626,8.55E-07,0.000131081,3.29E-06,0.001486361,4.14E-06,0.001617441,0.060606061,0.446969697,0.507575758,2.642857143,0.164285714,-0.525510204,1.714285714,0.785714286,-0.591836735
AAAUUP138190003659752106_OR,Female,12,Hispanic/Latino,363,Economically disadvantaged,Being busy,3,2.5,2.5,3.5,2.5,2,3,0.21969697,0.136363636,0.03030303,0.128787879,0.022727273,0.03030303,0.924242424,0.159090909,0.189393939,1.113636364,1.333333333,8.348484848,13.31818182,248.4924242,256.8409091,0.095081312,32363.72727,0.180957018,3.752192153,299733.303,4.810422544,0.250978641,530589.1212,1.017681053,0.346059953,562952.8485,1.198638071,4.41E-07,7.96E-05,8.82E-06,0.002281037,9.26E-06,0.002360621,0.068181818,0.401515152,0.46969697,1.928571429,0.092857143,-0.576530612,1.785714286,0.714285714,-0.229591837
AAAUUP138190003660602801_OR,Male,8,White,273,Economically disadvantaged,Places to visit,3,3.5,2.5,3,2.5,3.5,3.5,0.285714286,0.133928571,0,0.133928571,0.080357143,0,1,0.133928571,0.133928571,1.133928571,1.419642857,0,30.94642857,215.6607143,215.6607143,0,0,0,0.2894427,281840.6429,5.229958014,0.169061933,338049.2946,0.834419625,0.169061933,338049.2946,0.834419625,0,0,6.39E-06,0.002564223,6.39E-06,0.002564223,0,0.223214286,0.223214286,2,0.1,-0.75,1.166666667,0.958333333,-0.902777778
AAAUUP138190003663262127_OR,Male,11,Asian/Pacific Islander,660,Not economically disadvantaged,Career commitment,4,4,3.5,3.5,4,3.5,4,0.220779221,0.147186147,0.012987013,0.138528139,0,0.012987013,0.926406926,0.16017316,0.173160173,1.0995671,1.32034632,5.043290043,12.74458874,191.3203463,196.3636364,0.020793987,16815.19913,0.078321715,0.722111129,317563.0909,4.90942208,0.48879639,369851.8268,0.990082531,0.509590377,386667.026,1.068404246,4.12E-07,5.28E-05,4.63E-06,0.001762232,5.05E-06,0.001815065,0.03030303,0.402597403,0.432900433,2.375,0.1375,-0.901041667,1.625,0.783333333,-0.598958333
AAAUUP138190003663682827_OR,Female,8,Black/African American,343,Economically disadvantaged,Career commitment,4,4,3.5,4,3.5,4,3.5,0.509803922,0.39869281,0.039215686,0.379084967,0.026143791,0.039215686,0.993464052,0.385620915,0.424836601,1.418300654,1.928104575,10.79084967,14.11764706,506.3267974,517.1176471,0.143710175,45624.1634,0.234150889,5.700283101,300643.4183,5.248136183,0.775990788,1150083.654,2.4598997,0.919700963,1195707.817,2.694050588,6.06E-07,9.19E-05,9.57E-06,0.004947651,1.02E-05,0.005039536,0.065359477,0.993464052,1.058823529,3.375,0.252083333,-0.7890625,2.75,0.735763889,-0.453125
AAAUUP138190003665092807_OR,Female,8,White,412,Economically disadvantaged,Spending time outdoors,4.5,4,4.5,4,3.5,4,4.5,0.355,0.175,0.055,0.14,0.04,0.055,1.01,0.175,0.23,1.24,1.595,8.085,16.295,171.675,179.76,0.190543001,30193.49,0.309709634,2.980188674,276788.84,5.118469847,0.199953156,364208.32,1.080659832,0.390496158,394401.81,1.390369466,1.31E-06,6.95E-05,4.56E-06,0.001407385,5.87E-06,0.001476904,0.13,0.5,0.63,2.65,0.165,-0.7675,2.05,0.77452381,-0.5475
AAAUUP138190003674282801_OR,Male,8,Asian/Pacific Islander,287,Not economically disadvantaged,Places to visit,3,4,3,3.5,2.5,3.5,3.5,0.239583333,0.09375,0.020833333,0.072916667,0,0.020833333,0.958333333,0.083333333,0.104166667,1.0625,1.302083333,2.104166667,12,135.2291667,137.3333333,0,4769.052083,0.110643032,1.201408844,302203.0208,4.999182728,0.313383677,240921.0729,0.513940024,0.313383677,245690.125,0.624583055,4.68E-07,1.61E-05,5.12E-06,0.001364643,5.59E-06,0.001380735,0.052083333,0.208333333,0.260416667,2.3,0.136666667,-0.57,0.9,0.58,-0.11
AAAUUP138190003680372852_OR,Female,8,White,412,Not economically disadvantaged,Extended school day,4,3.5,4,3.5,3.5,4,4.5,0.3,0.229411765,0.041176471,0.2,0.041176471,0.041176471,1.035294118,0.276470588,0.317647059,1.352941176,1.652941176,9.923529412,22.55882353,344.7647059,354.6882353,0.106715003,39706.61765,0.244803238,3.223113849,337193.8882,5.432218205,1.073549703,784127.6824,1.745124295,1.180264706,823834.3,1.989927532,9.18E-07,0.00010905,5.95E-06,0.002934361,6.87E-06,0.003043411,0.082352941,0.729411765,0.811764706,2.705882353,0.170588235,-0.723183391,3.058823529,0.926237162,-0.290657439
AAAUUP138190003681712148_OR,Male,11,Hispanic/Latino,263,Not economically disadvantaged,Praising student work,2.5,2.5,2,2.5,2,2.5,2,0.117021277,0.053191489,0,0.053191489,0,0,0.819148936,0.063829787,0.063829787,0.882978723,1,0,11.21276596,106.3191489,106.3191489,0,0,0,0.731416207,344899.7872,4.428320038,0.244126149,211574.9468,0.412691304,0.244126149,211574.9468,0.412691304,0,0,1.57E-06,0.000793805,1.57E-06,0.000793805,0,0.159574468,0.159574468,1.7,0.07,-0.83,0.6,0.4,-0.74
AAAUUP138190003682012135_OR,Male,11,Hispanic/Latino,337,Not economically disadvantaged,Influencing behavior,3,2.5,3,3.5,3.5,3,3,0.313868613,0.226277372,0.094890511,0.211678832,0.00729927,0.094890511,0.97080292,0.218978102,0.313868613,1.284671533,1.598540146,33.25547445,14.59124088,200.2846715,233.540146,0.343309188,212402.3796,0.601744281,2.204838014,310727.8686,5.050798573,0.836065429,514338.1168,1.35771351,1.179374618,726740.4964,1.95945779,7.86E-07,0.000250338,3.50E-06,0.001442263,4.28E-06,0.001692601,0.175182482,0.678832117,0.854014599,2.642857143,0.173469388,-0.81122449,2.5,0.83537415,-0.464285714
AAAUUP138190003682032136_OR,Female,10,Hispanic/Latino,269,Not economically disadvantaged,Year-round school,2,2,2.5,2.5,2,2,2,0.162162162,0.261261261,0,0.261261261,0,0,0.936936937,0.387387387,0.387387387,1.324324324,1.486486486,0,16.36936937,449.954955,449.954955,0,0,0,0.724862794,329061.6396,4.870205652,1.511725719,1444845.477,2.494624687,1.511725719,1444845.477,2.494624687,0,0,6.68E-06,0.003586624,6.68E-06,0.003586624,0,1.09009009,1.09009009,1.75,0.075,-0.854166667,2.75,0.820833333,-0.770833333
AAAUUP138190003682172135_OR,Male,11,Hispanic/Latino,195,Not economically disadvantaged,Influencing behavior,4,3.5,4,3.5,4,3.5,4,0.430379747,0.189873418,0.050632911,0.17721519,0.012658228,0.050632911,0.936708861,0.189873418,0.240506329,1.17721519,1.607594937,15,11.96202532,235.3417722,250.3417722,0.148920328,92535.74684,0.305765073,2.166036082,316594.3418,4.996142533,0.670655114,680973.9114,1.221983154,0.819575441,773509.6582,1.527748227,1.85E-06,0.000119288,3.33E-06,0.001998565,5.17E-06,0.002117853,0.113924051,0.53164557,0.64556962,4.25,0.327777778,-0.34375,2.375,0.875,-0.078125
AAAUUP138190003684042106_OR,Male,11,Hispanic/Latino,212,Economically disadvantaged,Being busy,3,3.5,3.5,4,2.5,3.5,4,0.319444444,0.277777778,0.111111111,0.180555556,0,0.111111111,0.916666667,0.180555556,0.291666667,1.208333333,1.527777778,26.56944444,14.45833333,263.5138889,290.0833333,0.714793192,101448.8194,0.649009336,3.419753086,275654.1944,4.737341408,0.799252221,635722.3056,1.150040735,1.514045413,737171.125,1.799050071,4.53E-06,0.000311121,4.46E-06,0.002615565,8.99E-06,0.002926687,0.333333333,0.416666667,0.75,2.5,0.2,-0.5625,2.25,0.770833333,-0.21875
AAAUUP138190003684112135_OR,Male,11,White,709,Not economically disadvantaged,Influencing behavior,3.5,3,2.5,3.5,3.5,4,3.5,0.253218884,0.081545064,0.034334764,0.081545064,0.008583691,0.034334764,0.978540773,0.08583691,0.120171674,1.098712446,1.35193133,12.29184549,11.64806867,69.77253219,82.06437768,0.134646133,82485.42489,0.219077876,0.602032708,367764.691,5.181158094,0.071479947,228518.9099,0.53907152,0.20612608,311004.3348,0.758149397,2.29E-07,8.49E-05,9.58E-07,0.000426333,1.19E-06,0.000511202,0.068669528,0.287553648,0.356223176,2.375,0.1375,-0.776041667,1,0.55,-0.875
AAAUUP138190003684462122_OR,Male,11,Asian/Pacific Islander,132,Not economically disadvantaged,Impact of technology,3.5,4,3,3.5,2.5,3,4,0.1875,0.328125,0.078125,0.265625,0.171875,0.078125,1.109375,0.265625,0.34375,1.453125,1.640625,21.15625,51.984375,514.828125,535.984375,0.49996268,47059.79688,0.447906376,1.46422371,559191.6875,6.144646963,0.258153482,892233.6719,1.709497458,0.758116162,939293.4688,2.157403834,3.62E-06,0.000280009,1.15E-05,0.005851228,1.51E-05,0.006131237,0.1875,0.4375,0.625,2,0.1,-0.571428571,2.285714286,0.663945578,0.183673469
AAAUUP138190003686162807_OR,Male,8,White,260,Economically disadvantaged,Spending time outdoors,4,3.5,3,3.5,3.5,4,4.5,0.330827068,0.248120301,0.15037594,0.142857143,0.135338346,0.15037594,1.112781955,0.187969925,0.338345865,1.45112782,1.781954887,22.36090226,22.73684211,154.6390977,177,0.543163369,56482.57895,0.826337738,6.444604286,298416.9474,5.723763068,0.266743562,333963.2105,1.161874011,0.809906931,390445.7895,1.98821175,4.82E-06,0.000226505,4.19E-06,0.001166209,9.00E-06,0.001392714,0.360902256,0.571428571,0.932330827,2.785714286,0.195238095,-0.729591837,2.357142857,0.836309524,-0.331632653
AAAUUP138190003686952836_OR,Male,8,Hispanic/Latino,226,Economically disadvantaged,Imagination,2.5,2,2.5,3,2.5,2.5,2.5,0.060240964,0.084337349,0,0.084337349,0.060240964,0,0.891566265,0.084337349,0.084337349,0.975903614,1.036144578,0,19.96385542,116.7710843,116.7710843,0,0,0,1.700284849,428556.2771,4.826156759,0.711297767,478586.7831,0.561724604,0.711297767,478586.7831,0.561724604,0,0,6.97E-07,0.000662623,6.97E-07,0.000662623,0,0.253012048,0.253012048,1.444444444,0.044444444,-0.728395062,0.555555556,0.444444444,-0.827160494
AAAUUP138190003687582811_OR,Female,8,Asian/Pacific Islander,562,Not economically disadvantaged,Enjoyable educational activities,3,3,3.5,3.5,3,3,2.5,0.084337349,0.13253012,0.020080321,0.124497992,0,0.020080321,0.9437751,0.144578313,0.164658635,1.108433735,1.192771084,4.381526104,16.00401606,120.6827309,125.064257,0.113000152,14064.81124,0.114137163,0.555855989,311847.49,4.928727664,0.209380317,303926.9438,0.902719256,0.32238047,317991.755,1.016856419,3.94E-07,3.60E-05,2.50E-06,0.000805322,2.89E-06,0.000841307,0.040160643,0.421686747,0.46184739,1.76,0.076,-0.8896,1.48,0.658666667,-0.7008
AAAUUP138190003687842106_OR,Male,10,Hispanic/Latino,316,Economically disadvantaged,Being busy,3,2.5,3.5,2.5,3,3,2.5,0.336206897,0.086206897,0.034482759,0.068965517,0,0.034482759,0.905172414,0.068965517,0.103448276,1.00862069,1.344827586,4.25,19.1637931,100.9137931,105.1637931,0.27761543,25515.5,0.198415699,1.007473612,362031.8276,4.802522681,0.143792878,182677.6552,0.435912227,0.421408308,208193.1552,0.634327927,6.26E-07,3.06E-05,1.89E-06,0.000993517,2.52E-06,0.001024148,0.094827586,0.146551724,0.24137931,3,0.222222222,-0.416666667,1,0.583333333,-0.416666667
AAAUUP138190003688152106_OR,Male,11,Hispanic/Latino,392,Not economically disadvantaged,Being busy,2.5,2.5,2.5,3,2.5,2.5,2.5,0.173076923,0.179487179,0.012820513,0.173076923,0.006410256,0.012820513,0.974358974,0.173076923,0.185897436,1.16025641,1.333333333,3.051282051,14.1025641,173.7948718,176.8461538,0.022583559,10124.39744,0.074414679,1.714980422,294433.7821,4.95171311,0.341862105,370663.8654,1.074105841,0.364445664,380788.2628,1.14852052,2.16E-07,2.48E-05,3.81E-06,0.001570627,4.03E-06,0.001595384,0.032051282,0.467948718,0.5,2.125,0.116666667,-0.8046875,1.5625,0.729166667,-0.52734375
AAAUUP138190003693152135_OR,Female,11,Hispanic/Latino,295,Economically disadvantaged,Influencing behavior,3,3.5,3,3.5,2.5,3.5,3.5,0.339622642,0.094339623,0.08490566,0.08490566,0,0.08490566,0.971698113,0.08490566,0.169811321,1.141509434,1.481132075,30.62264151,13.13207547,40.79245283,71.41509434,0.38680298,182347.283,0.536438816,0.468975469,375035.5849,5.252159495,0.141449489,140657.1321,0.518233823,0.528252469,323004.4151,1.054672639,7.25E-07,0.000218615,6.32E-07,0.000174892,1.36E-06,0.000393507,0.169811321,0.320754717,0.490566038,2.818181818,0.2,-0.652892562,1.181818182,0.436363636,-0.710743802
AAAUUP138190003694352122_OR,Female,11,Hispanic/Latino,299,Economically disadvantaged,Impact of technology,2.5,3,2,2,2.5,2.5,3,0.294871795,0.301282051,0.025641026,0.288461538,0.102564103,0.025641026,1.08974359,0.333333333,0.358974359,1.448717949,1.743589744,9.570512821,34.42307692,553.5320513,563.1025641,0.107312451,28744.84615,0.151269082,2.407331481,455732.7692,5.874433789,0.52537157,1149198.333,2.138187829,0.632684021,1177943.179,2.28945691,7.11E-07,7.03E-05,1.27E-05,0.005805179,1.34E-05,0.005875491,0.057692308,0.685897436,0.743589744,2.5,0.15,-0.78125,2.9375,0.77172619,-0.25390625
AAAUUP138190003694592127_OR,Female,11,White,489,Economically disadvantaged,Career commitment,2,2,2,3,2,2.5,2.5,0.238938053,0.230088496,0.013274336,0.225663717,0.013274336,0.013274336,1,0.225663717,0.238938053,1.238938053,1.477876106,3.646017699,14.10619469,207.3849558,211.0309735,0.262509963,17948.67257,0.079997757,5.234277526,234051.7389,5.097489454,0.325268504,653128.3009,1.437151374,0.587778467,671076.9735,1.517149131,1.74E-07,2.87E-05,2.91E-06,0.001416367,3.09E-06,0.001445077,0.022123894,0.64159292,0.663716814,2.434782609,0.146376812,-0.807183365,1.782608696,0.845652174,-0.748582231
AAAUUP138190003699012139_OR,Female,11,Hispanic/Latino,590,Economically disadvantaged,Internships and shadowing,4,4,2.5,4,3.5,4,3.5,0.317073171,0.209756098,0.024390244,0.195121951,0.004878049,0.024390244,0.951219512,0.224390244,0.248780488,1.2,1.517073171,3.751219512,13.18536585,288.6292683,292.3804878,0.057495921,25198.77073,0.138211462,1.952012757,269385.5512,4.94917763,0.619723992,716864.9756,1.417287724,0.677219913,742063.7463,1.555499186,1.60E-07,2.19E-05,6.02E-06,0.002439401,6.18E-06,0.002461256,0.073170732,0.551219512,0.624390244,2.904761905,0.195238095,-0.718820862,2.238095238,0.884920635,-0.321995465
AAAUUP138190003699322849_OR,Male,8,Hispanic/Latino,276,Economically disadvantaged,Letter to employer,3.5,3.5,3.5,3.5,3,3,3.5,0.076086957,0.065217391,0.010869565,0.054347826,0,0.010869565,0.956521739,0.054347826,0.065217391,1.02173913,1.097826087,1.206521739,17.40217391,64.56521739,65.77173913,0,1121.304348,0.054494688,0.744732676,363480.5761,5.080613167,0.038256279,149369.75,0.346496137,0.038256279,150491.0543,0.400990825,1.37E-06,2.18E-05,1.03E-06,0.000604518,2.40E-06,0.000626348,0.032608696,0.141304348,0.173913043,1.6,0.06,-0.74,0.6,0.4,-0.84
AAAUUP138190003704102106_OR,Male,10,Hispanic/Latino,343,Not economically disadvantaged,Being busy,3,4,3,3,3,3,4,0.227272727,0.238636364,0.034090909,0.238636364,0.090909091,0.034090909,1.068181818,0.284090909,0.318181818,1.386363636,1.613636364,19.15909091,16.15909091,308.1022727,327.2613636,0.520870246,28153.86364,0.200803722,10.96675236,488126.5341,5.635998269,3.723785728,1008116.295,1.825036717,4.244655974,1036270.159,2.025840439,1.14E-06,0.000124644,4.48E-06,0.002045209,5.62E-06,0.002169852,0.068181818,0.875,0.943181818,2.444444444,0.147222222,-0.617283951,2.777777778,0.933333333,-0.358024691
AAAUUP138190003708302122_OR,Male,9,Hispanic/Latino,359,Economically disadvantaged,Impact of technology,3.5,3.5,3.5,3.5,3.5,4,3,0.299363057,0.242038217,0.044585987,0.210191083,0.108280255,0.044585987,0.98089172,0.229299363,0.27388535,1.25477707,1.554140127,10.74522293,32.05095541,419.7006369,430.4458599,0.235517189,25592.87261,0.254980819,3.315578037,531473.4968,5.296537534,0.712036481,880052.7261,1.492882421,0.94755367,905645.5987,1.74786324,1.11E-06,9.74E-05,7.66E-06,0.004395524,8.77E-06,0.00449294,0.063694268,0.426751592,0.49044586,2.75,0.177678571,-0.703125,2.4375,0.864583333,-0.34765625
AAAUUP138190003710552136_OR,Male,10,Hispanic/Latino,487,Economically disadvantaged,Year-round school,2.5,2.5,2,2.5,2.5,3,2,0.257281553,0.09223301,0.004854369,0.087378641,0.009708738,0.004854369,0.834951456,0.101941748,0.106796117,0.941747573,1.199029126,0.718446602,15.19902913,130.0728155,130.7912621,0,1609.805825,0.026799227,0.98416863,288851.9126,4.398571182,0.249009532,329872.6165,0.656010615,0.249009532,331482.4223,0.682809842,1.02E-07,5.25E-06,2.00E-06,0.001129411,2.10E-06,0.001134661,0.009708738,0.257281553,0.266990291,2.476190476,0.150793651,-0.786848073,0.952380952,0.53968254,-0.764172336
AAAUUP138190003720582852_OR,Male,8,Hispanic/Latino,301,Economically disadvantaged,Extended school day,3,3,3,3.5,3,3.5,3,0.350746269,0.164179104,0.014925373,0.149253731,0,0.014925373,0.932835821,0.156716418,0.171641791,1.104477612,1.455223881,4.880597015,14.74626866,167.6791045,172.5597015,0.007149837,21305.91791,0.089823601,1.408995125,318900.4627,4.792829617,0.28963353,350939.2164,0.988027004,0.296783367,372245.1343,1.077850605,5.44E-07,5.30E-05,2.65E-06,0.001277407,3.20E-06,0.00133044,0.037313433,0.417910448,0.455223881,2.428571429,0.164285714,-0.755102041,1.285714286,0.69047619,-0.62244898
AAAUUP138190003722062110_OR,Female,11,Hispanic/Latino,601,Not economically disadvantaged,Trying something beyond what you have mastered,3,3,2.5,3,2.5,2.5,2.5,0.230414747,0.036866359,0.013824885,0.032258065,0,0.013824885,0.976958525,0.036866359,0.050691244,1.02764977,1.258064516,4.133640553,14.7281106,42.61290323,46.74654378,0.074807001,17555.447,0.08137743,0.811865398,412511.0276,5.218450999,0.118982275,117195.5622,0.234035455,0.193789276,134751.0092,0.315412885,5.88E-07,3.63E-05,6.49E-07,0.000354539,1.24E-06,0.000390847,0.036866359,0.096774194,0.133640553,2.409090909,0.142857143,-0.845041322,0.5,0.272727273,-0.659090909
AAAUUP138190003723752141_OR,Female,11,Hispanic/Latino,753,Not economically disadvantaged,Self-reliance,3,2.5,2.5,3.5,3.5,3.5,3,0.30794702,0.21192053,0.052980132,0.19205298,0.023178808,0.052980132,0.966887417,0.205298013,0.258278146,1.225165563,1.533112583,16.00662252,15.97682119,239.794702,255.8013245,0.357346079,46473.07616,0.305539115,3.519375191,284537.3113,4.967021745,1.378337849,718863.7086,1.307911356,1.735683927,765336.7848,1.613450471,1.84E-06,0.000160626,3.78E-06,0.001802188,5.62E-06,0.001962814,0.112582781,0.536423841,0.649006623,2.806451613,0.193548387,-0.780437045,2.322580645,0.793471582,-0.505723205
AAAUUP138190003724952801_OR,Female,8,Asian/Pacific Islander,275,Not economically disadvantaged,Places to visit,3.5,4,3.5,3,3,4,3.5,0.204081633,0.091836735,0.010204082,0.091836735,0,0.010204082,0.989795918,0.132653061,0.142857143,1.132653061,1.336734694,3.775510204,16.94897959,143.9387755,147.7142857,0.035949339,12816.81633,0.062234758,0.373648833,327447.7347,5.07970779,0.392370812,268928.949,0.763238915,0.428320151,281745.7653,0.825473672,1.54E-07,3.00E-05,2.55E-06,0.001339946,2.71E-06,0.001369898,0.020408163,0.295918367,0.316326531,2.1,0.1125,-0.69,1.4,0.6,-0.26
AAAUUP138190003725782852_OR,Female,8,Hispanic/Latino,328,Economically disadvantaged,Extended school day,3,4,3,2.5,3,4,3,0.25,0.072368421,0.013157895,0.059210526,0.006578947,0.013157895,0.960526316,0.059210526,0.072368421,1.032894737,1.282894737,4.302631579,19.04605263,129.3157895,133.6184211,0.013674515,18782.84868,0.079186595,1.206380475,316244.0066,5.026220397,0.100947576,226320.8158,0.386878524,0.114622091,245103.6645,0.466065119,4.80E-07,4.68E-05,2.32E-06,0.001434095,2.80E-06,0.001480848,0.032894737,0.098684211,0.131578947,2.4375,0.14375,-0.78515625,0.625,0.53125,-0.7109375
AAAUUP138190003726272852_OR,Female,8,Asian/Pacific Islander,449,Not economically disadvantaged,Extended school day,5,5,4,4,4.5,5,4.5,0.304347826,0.207729469,0.06763285,0.144927536,0.019323671,0.06763285,0.942028986,0.15942029,0.22705314,1.169082126,1.473429952,13.10628019,19.66666667,191.6038647,204.7101449,0.119171095,55473.62319,0.39338967,2.194793379,278441.7778,4.927487825,0.677152602,367781.8986,1.000781264,0.796323697,423255.5217,1.394170934,1.14E-06,0.000147771,6.12E-06,0.001701606,7.25E-06,0.001849377,0.115942029,0.405797101,0.52173913,2.714285714,0.173469388,-0.823129252,2.095238095,0.724603175,-0.471655329
AAAUUP138190003728712141_OR,Male,12,Hispanic/Latino,414,Economically disadvantaged,Self-reliance,3,3,2.5,3.5,3.5,4,3,0.401360544,0.176870748,0.006802721,0.176870748,0.013605442,0.006802721,0.959183673,0.197278912,0.204081633,1.163265306,1.56462585,4.476190476,10.38095238,229.4217687,233.8979592,0,4154.734694,0.039359596,3.59997325,390855.1837,5.20022,0.612253605,679585.7891,1.254569841,0.612253605,683740.5238,1.293929437,2.90E-07,2.73E-05,4.87E-06,0.001736149,5.16E-06,0.001763474,0.013605442,0.598639456,0.612244898,3.133333333,0.219047619,-0.524444444,1.733333333,0.722222222,-0.417777778
AAAUUP138190003728772141_OR,Male,10,Asian/Pacific Islander,338,Economically disadvantaged,Self-reliance,4,3.5,4,3.5,4,3.5,4,0.386554622,0.201680672,0.008403361,0.201680672,0.008403361,0.008403361,0.924369748,0.201680672,0.210084034,1.134453782,1.521008403,3.109243697,9.033613445,228.907563,232.0168067,0.029605338,10555.02521,0.051252153,2.243428595,322350.6134,4.893393087,0.467864307,731472.1429,1.300002703,0.497469645,742027.1681,1.351254856,1.27E-07,2.47E-05,2.81E-06,0.001681191,2.94E-06,0.001705858,0.016806723,0.605042017,0.621848739,2.833333333,0.184259259,-0.597222222,1.916666667,0.930555556,-0.756944444
AAAUUP138190003729302135_OR,Female,11,Hispanic/Latino,418,Economically disadvantaged,Influencing behavior,3,4,2.5,3,2.5,3,3.5,0.343373494,0.271084337,0.138554217,0.253012048,0.012048193,0.138554217,1.012048193,0.265060241,0.403614458,1.415662651,1.759036145,52.09638554,15.39759036,220.0481928,272.1445783,0.678369262,226963.3494,0.848743544,3.717624557,396087.4036,5.359058441,0.735594137,573784.1566,1.642316069,1.413963399,800747.506,2.491059613,3.06E-06,0.00042903,5.24E-06,0.001547671,8.30E-06,0.0019767,0.277108434,0.753012048,1.030120482,3.647058824,0.276470588,-0.667820069,3.588235294,0.919117647,-0.612456747
AAAUUP138190003731842852_OR,Male,8,Hispanic/Latino,591,Economically disadvantaged,Extended school day,3.5,3,2.5,4,3.5,3.5,4,0.267676768,0.252525253,0.080808081,0.176767677,0.045454545,0.080808081,0.984848485,0.202020202,0.282828283,1.267676768,1.535353535,15.51515152,19.54545455,262.6111111,278.1262626,0.203529303,62775.51515,0.46682752,4.556244045,392204.1111,5.191879501,0.991614925,558402.2121,1.271348274,1.195144228,621177.7273,1.738175794,2.57E-06,0.000177115,5.64E-06,0.002281427,8.21E-06,0.002458542,0.176767677,0.53030303,0.707070707,2.7,0.1725,-0.815,2.5,0.770833333,-0.575
AAAUUP138190003732272110_OR,Male,12,Hispanic/Latino,359,Not economically disadvantaged,Trying something beyond what you have mastered,3,2.5,3,3,3.5,4,3,0.239669421,0.082644628,0,0.082644628,0,0,0.917355372,0.082644628,0.082644628,1,1.239669421,0,14.94214876,140.2561983,140.2561983,0,0,0,1.375777175,300182.4545,4.7462184,0.144028263,248909.4628,0.528002537,0.144028263,248909.4628,0.528002537,0,0,3.02E-06,0.00151679,3.02E-06,0.00151679,0,0.181818182,0.181818182,2.230769231,0.123076923,-0.75147929,0.769230769,0.615384615,-0.556213018
